,PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
427,1630579,"Sims, Jericho",New York Knicks,1610612752,NYK,made,4,"Diakite, Mamadi",1629603,0.037,1,0,0,0,0.0,0,0,0.0,0,0,0.0
428,1630579,"Sims, Jericho",New York Knicks,1610612752,NYK,made,4,"Milton, Shake",1629003,0.259,7,0,0,1,0.0,0,1,0.0,0,0,0.0
429,1630579,"Sims, Jericho",New York Knicks,1610612752,NYK,made,4,"Brunson, Jalen",1628973,0.111,3,0,1,2,0.5,1,2,0.5,0,0,0.0
430,1630579,"Sims, Jericho",New York Knicks,1610612752,NYK,made,4,"Burks, Alec",202692,0.111,3,1,1,2,0.5,1,1,1.0,0,1,0.0
431,1628392,"Hartenstein, Isaiah",New York Knicks,1610612752,NYK,made,13,"McBride, Miles",1630540,0.061,30,3,3,7,0.429,2,4,0.5,1,3,0.333
432,1628392,"Hartenstein, Isaiah",New York Knicks,1610612752,NYK,made,13,"Achiuwa, Precious",1630173,0.018,9,0,0,1,0.0,0,0,0.0,0,1,0.0
433,1628392,"Hartenstein, Isaiah",New York Knicks,1610612752,NYK,made,13,"DiVincenzo, Donte",1628978,0.215,106,16,21,48,0.438,10,30,0.333,11,18,0.611
434,1628392,"Hartenstein, Isaiah",New York Knicks,1610612752,NYK,made,13,"Brunson, Jalen",1628973,0.388,191,12,38,74,0.514,30,55,0.545,8,19,0.421
435,1628392,"Hartenstein, Isaiah",New York Knicks,1610612752,NYK,made,13,"Hart, Josh",1628404,0.209,103,6,9,20,0.45,7,14,0.5,2,6,0.333
436,1628392,"Hartenstein, Isaiah",New York Knicks,1610612752,NYK,made,13,"Anunoby, OG",1628384,0.067,33,5,9,17,0.529,8,14,0.571,1,3,0.333
437,1628392,"Hartenstein, Isaiah",New York Knicks,1610612752,NYK,made,13,"Burks, Alec",202692,0.041,20,4,4,7,0.571,3,5,0.6,1,2,0.5
438,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Jackson Jr., Andre",1641748,0.012,2,0,0,1,0.0,0,1,0.0,0,0,0.0
439,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Green, AJ",1631260,0.05,8,1,1,3,0.333,1,1,1.0,0,2,0.0
440,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Beasley, Malik",1627736,0.05,8,1,1,4,0.25,0,1,0.0,1,3,0.333
441,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Connaughton, Pat",1626192,0.062,10,1,1,3,0.333,0,1,0.0,1,2,0.5
442,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Portis, Bobby",1626171,0.255,41,2,3,16,0.188,3,12,0.25,0,4,0.0
443,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Middleton, Khris",203114,0.211,34,4,6,15,0.4,5,11,0.455,1,4,0.25
444,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Crowder, Jae",203109,0.037,6,0,0,1,0.0,0,1,0.0,0,0,0.0
445,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Beverley, Patrick",201976,0.161,26,1,1,6,0.167,1,2,0.5,0,4,0.0
446,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Lopez, Brook",201572,0.155,25,10,10,15,0.667,9,12,0.75,1,3,0.333
447,203081,"Lillard, Damian",Milwaukee Bucks,1610612749,MIL,made,4,"Gallinari, Danilo",201568,0.006,1,0,0,0,0.0,0,0,0.0,0,0,0.0
448,1630699,"Beauchamp, MarJon",Milwaukee Bucks,1610612749,MIL,made,3,"Livingston, Chris",1641753,0.333,2,1,1,2,0.5,1,2,0.5,0,0,0.0
449,1630699,"Beauchamp, MarJon",Milwaukee Bucks,1610612749,MIL,made,3,"Jackson Jr., Andre",1641748,0.333,2,1,1,1,1.0,1,1,1.0,0,0,0.0
450,1630699,"Beauchamp, MarJon",Milwaukee Bucks,1610612749,MIL,made,3,"Green, AJ",1631260,0.333,2,0,0,1,0.0,0,1,0.0,0,0,0.0
451,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Jackson Jr., Andre",1641748,0.046,6,0,0,0,0.0,0,0,0.0,0,0,0.0
452,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Green, AJ",1631260,0.046,6,1,2,4,0.5,2,2,1.0,0,2,0.0
453,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Connaughton, Pat",1626192,0.131,17,1,2,3,0.667,1,2,0.5,1,1,1.0
454,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Portis, Bobby",1626171,0.077,10,0,0,1,0.0,0,1,0.0,0,0,0.0
455,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Middleton, Khris",203114,0.192,25,1,4,9,0.444,3,5,0.6,1,4,0.25
456,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Crowder, Jae",203109,0.015,2,0,0,0,0.0,0,0,0.0,0,0,0.0
457,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Lillard, Damian",203081,0.108,14,0,3,3,1.0,2,2,1.0,1,1,1.0
458,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Beverley, Patrick",201976,0.315,41,1,2,5,0.4,2,4,0.5,0,1,0.0
459,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Lopez, Brook",201572,0.054,7,0,1,2,0.5,1,2,0.5,0,0,0.0
460,1627736,"Beasley, Malik",Milwaukee Bucks,1610612749,MIL,made,6,"Gallinari, Danilo",201568,0.015,2,0,0,1,0.0,0,0,0.0,0,1,0.0
461,1641753,"Livingston, Chris",Milwaukee Bucks,1610612749,MIL,made,2,"Jackson Jr., Andre",1641748,1.0,1,0,0,1,0.0,0,1,0.0,0,0,0.0
462,201572,"Lopez, Brook",Milwaukee Bucks,1610612749,MIL,made,6,"Jackson Jr., Andre",1641748,0.05,6,0,0,1,0.0,0,0,0.0,0,1,0.0
463,201572,"Lopez, Brook",Milwaukee Bucks,1610612749,MIL,made,6,"Beasley, Malik",1627736,0.067,8,2,2,4,0.5,1,2,0.5,1,2,0.5
464,201572,"Lopez, Brook",Milwaukee Bucks,1610612749,MIL,made,6,"Connaughton, Pat",1626192,0.067,8,0,1,1,1.0,1,1,1.0,0,0,0.0
465,201572,"Lopez, Brook",Milwaukee Bucks,1610612749,MIL,made,6,"Portis, Bobby",1626171,0.059,7,2,2,4,0.5,2,4,0.5,0,0,0.0
466,201572,"Lopez, Brook",Milwaukee Bucks,1610612749,MIL,made,6,"Middleton, Khris",203114,0.328,39,5,9,16,0.563,5,12,0.417,4,4,1.0
467,201572,"Lopez, Brook",Milwaukee Bucks,1610612749,MIL,made,6,"Crowder, Jae",203109,0.025,3,0,0,1,0.0,0,0,0.0,0,1,0.0
468,201572,"Lopez, Brook",Milwaukee Bucks,1610612749,MIL,made,6,"Lillard, Damian",203081,0.193,23,1,3,11,0.273,0,5,0.0,3,6,0.5
469,201572,"Lopez, Brook",Milwaukee Bucks,1610612749,MIL,made,6,"Beverley, Patrick",201976,0.21,25,1,1,5,0.2,0,3,0.0,1,2,0.5
470,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Jackson Jr., Andre",1641748,0.045,2,0,0,0,0.0,0,0,0.0,0,0,0.0
471,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Green, AJ",1631260,0.068,3,0,0,1,0.0,0,0,0.0,0,1,0.0
472,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Beasley, Malik",1627736,0.068,3,1,1,1,1.0,1,1,1.0,0,0,0.0
473,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Connaughton, Pat",1626192,0.159,7,0,0,0,0.0,0,0,0.0,0,0,0.0
474,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Portis, Bobby",1626171,0.068,3,0,0,1,0.0,0,1,0.0,0,0,0.0
475,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Middleton, Khris",203114,0.295,13,0,4,7,0.571,4,5,0.8,0,2,0.0
476,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Crowder, Jae",203109,0.045,2,0,0,1,0.0,0,0,0.0,0,1,0.0
477,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Lillard, Damian",203081,0.023,1,0,0,0,0.0,0,0,0.0,0,0,0.0
478,201568,"Gallinari, Danilo",Milwaukee Bucks,1610612749,MIL,made,3,"Beverley, Patrick",201976,0.227,10,1,1,2,0.5,0,1,0.0,1,1,1.0
479,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Livingston, Chris",1641753,0.018,1,0,0,0,0.0,0,0,0.0,0,0,0.0
480,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Jackson Jr., Andre",1641748,0.196,11,0,0,1,0.0,0,0,0.0,0,1,0.0
481,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Beauchamp, MarJon",1630699,0.089,5,0,0,1,0.0,0,0,0.0,0,1,0.0
482,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Beasley, Malik",1627736,0.071,4,1,1,2,0.5,1,1,1.0,0,1,0.0
483,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Connaughton, Pat",1626192,0.179,10,0,0,1,0.0,0,1,0.0,0,0,0.0
484,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Portis, Bobby",1626171,0.107,6,0,0,2,0.0,0,2,0.0,0,0,0.0
485,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Middleton, Khris",203114,0.107,6,0,1,1,1.0,1,1,1.0,0,0,0.0
486,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Lillard, Damian",203081,0.107,6,0,1,2,0.5,1,2,0.5,0,0,0.0
487,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Beverley, Patrick",201976,0.036,2,0,0,0,0.0,0,0,0.0,0,0,0.0
488,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Lopez, Brook",201572,0.071,4,1,1,1,1.0,1,1,1.0,0,0,0.0
489,1631260,"Green, AJ",Milwaukee Bucks,1610612749,MIL,made,6,"Gallinari, Danilo",201568,0.018,1,0,0,0,0.0,0,0,0.0,0,0,0.0
490,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Jackson Jr., Andre",1641748,0.01,3,0,0,0,0.0,0,0,0.0,0,0,0.0
491,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Green, AJ",1631260,0.007,2,0,0,1,0.0,0,0,0.0,0,1,0.0
492,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Beasley, Malik",1627736,0.083,24,7,8,10,0.8,2,3,0.667,6,7,0.857
493,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Connaughton, Pat",1626192,0.055,16,0,1,1,1.0,1,1,1.0,0,0,0.0
494,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Portis, Bobby",1626171,0.245,71,6,11,22,0.5,11,19,0.579,0,3,0.0
495,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Middleton, Khris",203114,0.19,55,8,11,21,0.524,9,17,0.529,2,4,0.5
496,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Crowder, Jae",203109,0.028,8,2,2,4,0.5,1,2,0.5,1,2,0.5
497,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Lillard, Damian",203081,0.152,44,2,7,18,0.389,3,6,0.5,4,12,0.333
498,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Lopez, Brook",201572,0.21,61,8,9,20,0.45,8,15,0.533,1,5,0.2
499,201976,"Beverley, Patrick",Milwaukee Bucks,1610612749,MIL,made,6,"Gallinari, Danilo",201568,0.021,6,0,1,1,1.0,1,1,1.0,0,0,0.0
500,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Jackson Jr., Andre",1641748,0.02,5,1,1,1,1.0,0,0,0.0,1,1,1.0
501,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Green, AJ",1631260,0.024,6,1,1,2,0.5,1,1,1.0,0,1,0.0
502,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Beasley, Malik",1627736,0.099,25,1,2,7,0.286,1,2,0.5,1,5,0.2
503,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Connaughton, Pat",1626192,0.107,27,1,4,9,0.444,4,5,0.8,0,4,0.0
504,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Portis, Bobby",1626171,0.126,32,7,9,16,0.563,8,14,0.571,1,2,0.5
505,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Crowder, Jae",203109,0.028,7,1,1,2,0.5,1,1,1.0,0,1,0.0
506,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Lillard, Damian",203081,0.154,39,4,10,17,0.588,3,5,0.6,7,12,0.583
507,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Beverley, Patrick",201976,0.253,64,3,6,11,0.545,4,7,0.571,2,4,0.5
508,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Lopez, Brook",201572,0.123,31,8,8,18,0.444,4,11,0.364,4,7,0.571
509,203114,"Middleton, Khris",Milwaukee Bucks,1610612749,MIL,made,6,"Gallinari, Danilo",201568,0.067,17,1,2,4,0.5,2,4,0.5,0,0,0.0
510,203648,"Antetokounmpo, Thanasis",Milwaukee Bucks,1610612749,MIL,made,1,"Green, AJ",1631260,0.5,1,0,0,0,0.0,0,0,0.0,0,0,0.0
511,203648,"Antetokounmpo, Thanasis",Milwaukee Bucks,1610612749,MIL,made,1,"Beauchamp, MarJon",1630699,0.5,1,0,0,0,0.0,0,0,0.0,0,0,0.0
512,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Green, AJ",1631260,0.12,10,2,2,2,1.0,0,0,0.0,2,2,1.0
513,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Beauchamp, MarJon",1630699,0.06,5,1,1,3,0.333,1,2,0.5,0,1,0.0
514,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Beasley, Malik",1627736,0.12,10,2,3,3,1.0,1,1,1.0,2,2,1.0
515,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Connaughton, Pat",1626192,0.108,9,0,0,0,0.0,0,0,0.0,0,0,0.0
516,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Portis, Bobby",1626171,0.06,5,2,2,2,1.0,2,2,1.0,0,0,0.0
517,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Middleton, Khris",203114,0.157,13,0,0,2,0.0,0,1,0.0,0,1,0.0
518,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Crowder, Jae",203109,0.06,5,0,0,2,0.0,0,1,0.0,0,1,0.0
519,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Lillard, Damian",203081,0.048,4,0,0,2,0.0,0,1,0.0,0,1,0.0
520,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Beverley, Patrick",201976,0.072,6,0,0,3,0.0,0,3,0.0,0,0,0.0
521,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Lopez, Brook",201572,0.133,11,2,2,5,0.4,1,3,0.333,1,2,0.5
522,1641748,"Jackson Jr., Andre",Milwaukee Bucks,1610612749,MIL,made,5,"Gallinari, Danilo",201568,0.06,5,1,1,2,0.5,1,2,0.5,0,0,0.0
523,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Jackson Jr., Andre",1641748,0.021,1,0,0,0,0.0,0,0,0.0,0,0,0.0
524,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Green, AJ",1631260,0.021,1,0,0,1,0.0,0,0,0.0,0,1,0.0
525,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Beasley, Malik",1627736,0.042,2,0,0,0,0.0,0,0,0.0,0,0,0.0
526,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Connaughton, Pat",1626192,0.042,2,0,0,0,0.0,0,0,0.0,0,0,0.0
527,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Portis, Bobby",1626171,0.021,1,0,0,1,0.0,0,1,0.0,0,0,0.0
528,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Middleton, Khris",203114,0.188,9,1,1,3,0.333,1,3,0.333,0,0,0.0
529,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Lillard, Damian",203081,0.208,10,0,1,6,0.167,1,4,0.25,0,2,0.0
530,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Beverley, Patrick",201976,0.354,17,0,0,1,0.0,0,1,0.0,0,0,0.0
531,203109,"Crowder, Jae",Milwaukee Bucks,1610612749,MIL,made,4,"Lopez, Brook",201572,0.104,5,1,1,2,0.5,0,1,0.0,1,1,1.0
532,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"McDaniels, Jaden",1630183,0.041,13,2,3,6,0.5,2,5,0.4,1,1,1.0
533,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"Edwards, Anthony",1630162,0.252,80,9,15,28,0.536,13,21,0.619,2,7,0.286
534,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"Reid, Naz",1629675,0.158,50,11,11,20,0.55,6,11,0.545,5,9,0.556
535,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"Alexander-Walker, Nickeil",1629638,0.164,52,4,5,12,0.417,1,4,0.25,4,8,0.5
536,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"McLaughlin, Jordan",1629162,0.003,1,0,0,1,0.0,0,1,0.0,0,0,0.0
537,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"Morris, Monté",1628420,0.032,10,1,1,4,0.25,1,2,0.5,0,2,0.0
538,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"Towns, Karl-Anthony",1626157,0.114,36,4,5,15,0.333,4,12,0.333,1,3,0.333
539,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"Gobert, Rudy",203497,0.069,22,6,6,7,0.857,6,7,0.857,0,0,0.0
540,203937,"Anderson, Kyle",Minnesota Timberwolves,1610612750,MIN,made,15,"Conley, Mike",201144,0.167,53,1,3,9,0.333,1,4,0.25,2,5,0.4
541,1630183,"McDaniels, Jaden",Minnesota Timberwolves,1610612750,MIN,made,16,"Edwards, Anthony",1630162,0.252,76,2,9,30,0.3,5,18,0.278,4,12,0.333
542,1630183,"McDaniels, Jaden",Minnesota Timberwolves,1610612750,MIN,made,16,"Reid, Naz",1629675,0.076,23,0,0,8,0.0,0,4,0.0,0,4,0.0
543,1630183,"McDaniels, Jaden",Minnesota Timberwolves,1610612750,MIN,made,16,"Alexander-Walker, Nickeil",1629638,0.103,31,2,2,6,0.333,1,3,0.333,1,3,0.333
544,1630183,"McDaniels, Jaden",Minnesota Timberwolves,1610612750,MIN,made,16,"Morris, Monté",1628420,0.017,5,1,2,3,0.667,2,2,1.0,0,1,0.0
545,1630183,"McDaniels, Jaden",Minnesota Timberwolves,1610612750,MIN,made,16,"Towns, Karl-Anthony",1626157,0.12,36,4,5,18,0.278,3,9,0.333,2,9,0.222
546,1630183,"McDaniels, Jaden",Minnesota Timberwolves,1610612750,MIN,made,16,"Anderson, Kyle",203937,0.047,14,1,1,6,0.167,1,3,0.333,0,3,0.0
547,1630183,"McDaniels, Jaden",Minnesota Timberwolves,1610612750,MIN,made,16,"Gobert, Rudy",203497,0.093,28,6,6,8,0.75,6,8,0.75,0,0,0.0
548,1630183,"McDaniels, Jaden",Minnesota Timberwolves,1610612750,MIN,made,16,"Conley, Mike",201144,0.292,88,2,3,18,0.167,1,6,0.167,2,12,0.167
549,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"McDaniels, Jaden",1630183,0.094,83,19,20,39,0.513,11,19,0.579,9,20,0.45
550,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"Reid, Naz",1629675,0.127,112,19,22,59,0.373,12,25,0.48,10,34,0.294
551,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"Alexander-Walker, Nickeil",1629638,0.148,131,15,16,37,0.432,4,6,0.667,12,31,0.387
552,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"McLaughlin, Jordan",1629162,0.005,4,0,0,2,0.0,0,0,0.0,0,2,0.0
553,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"Morris, Monté",1628420,0.012,11,1,1,3,0.333,1,1,1.0,0,2,0.0
554,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"Towns, Karl-Anthony",1626157,0.193,171,28,33,80,0.413,21,47,0.447,12,33,0.364
555,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"Anderson, Kyle",203937,0.074,65,6,7,11,0.636,6,8,0.75,1,3,0.333
556,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"Gobert, Rudy",203497,0.084,74,4,4,12,0.333,4,12,0.333,0,0,0.0
557,1630162,"Edwards, Anthony",Minnesota Timberwolves,1610612750,MIN,made,16,"Conley, Mike",201144,0.264,233,12,22,43,0.512,13,23,0.565,9,20,0.45
558,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Minott, Josh",1631169,0.115,6,1,1,2,0.5,0,1,0.0,1,1,1.0
559,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Miller, Leonard",1631159,0.019,1,0,0,1,0.0,0,0,0.0,0,1,0.0
560,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Moore Jr., Wendell",1631111,0.212,11,0,1,4,0.25,1,2,0.5,0,2,0.0
561,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Garza, Luka",1630568,0.212,11,1,2,4,0.5,2,4,0.5,0,0,0.0
562,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Edwards, Anthony",1630162,0.019,1,0,0,0,0.0,0,0,0.0,0,0,0.0
563,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Alexander-Walker, Nickeil",1629638,0.019,1,0,0,0,0.0,0,0,0.0,0,0,0.0
564,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Morris, Monté",1628420,0.327,17,0,0,3,0.0,0,1,0.0,0,2,0.0
565,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Anderson, Kyle",203937,0.038,2,0,0,0,0.0,0,0,0.0,0,0,0.0
566,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Warren, T.J.",203933,0.019,1,0,0,0,0.0,0,0,0.0,0,0,0.0
567,1629162,"McLaughlin, Jordan",Minnesota Timberwolves,1610612750,MIN,made,6,"Gobert, Rudy",203497,0.019,1,0,0,0,0.0,0,0,0.0,0,0,0.0
568,1631111,"Moore Jr., Wendell",Minnesota Timberwolves,1610612750,MIN,made,5,"Minott, Josh",1631169,0.167,3,0,0,3,0.0,0,1,0.0,0,2,0.0
569,1631111,"Moore Jr., Wendell",Minnesota Timberwolves,1610612750,MIN,made,5,"Garza, Luka",1630568,0.056,1,1,1,1,1.0,1,1,1.0,0,0,0.0
570,1631111,"Moore Jr., Wendell",Minnesota Timberwolves,1610612750,MIN,made,5,"McLaughlin, Jordan",1629162,0.556,10,0,0,1,0.0,0,0,0.0,0,1,0.0
571,1631111,"Moore Jr., Wendell",Minnesota Timberwolves,1610612750,MIN,made,5,"Morris, Monté",1628420,0.222,4,1,1,1,1.0,0,0,0.0,1,1,1.0
572,1631169,"Minott, Josh",Minnesota Timberwolves,1610612750,MIN,made,5,"Moore Jr., Wendell",1631111,0.067,1,0,0,0,0.0,0,0,0.0,0,0,0.0
573,1631169,"Minott, Josh",Minnesota Timberwolves,1610612750,MIN,made,5,"Garza, Luka",1630568,0.267,4,3,3,4,0.75,3,3,1.0,0,1,0.0
574,1631169,"Minott, Josh",Minnesota Timberwolves,1610612750,MIN,made,5,"Alexander-Walker, Nickeil",1629638,0.067,1,0,0,0,0.0,0,0,0.0,0,0,0.0
575,1631169,"Minott, Josh",Minnesota Timberwolves,1610612750,MIN,made,5,"McLaughlin, Jordan",1629162,0.333,5,0,0,0,0.0,0,0,0.0,0,0,0.0
576,1631169,"Minott, Josh",Minnesota Timberwolves,1610612750,MIN,made,5,"Morris, Monté",1628420,0.067,1,0,0,0,0.0,0,0,0.0,0,0,0.0
577,1631169,"Minott, Josh",Minnesota Timberwolves,1610612750,MIN,made,5,"Warren, T.J.",203933,0.2,3,0,0,1,0.0,0,0,0.0,0,1,0.0
578,1629638,"Alexander-Walker, Nickeil",Minnesota Timberwolves,1610612750,MIN,made,16,"Minott, Josh",1631169,0.002,1,0,0,0,0.0,0,0,0.0,0,0,0.0
579,1629638,"Alexander-Walker, Nickeil",Minnesota Timberwolves,1610612750,MIN,made,16,"McDaniels, Jaden",1630183,0.077,37,5,5,11,0.455,3,7,0.429,2,4,0.5
580,1629638,"Alexander-Walker, Nickeil",Minnesota Timberwolves,1610612750,MIN,made,16,"Edwards, Anthony",1630162,0.336,161,6,22,44,0.5,14,32,0.438,8,12,0.667
581,1629638,"Alexander-Walker, Nickeil",Minnesota Timberwolves,1610612750,MIN,made,16,"Reid, Naz",1629675,0.096,46,7,8,20,0.4,5,12,0.417,3,8,0.375
582,1629638,"Alexander-Walker, Nickeil",Minnesota Timberwolves,1610612750,MIN,made,16,"McLaughlin, Jordan",1629162,0.002,1,0,0,0,0.0,0,0,0.0,0,0,0.0
583,1629638,"Alexander-Walker, Nickeil",Minnesota Timberwolves,1610612750,MIN,made,16,"Morris, Monté",1628420,0.027,13,0,1,4,0.25,1,3,0.333,0,1,0.0
584,1629638,"Alexander-Walker, Nickeil",Minnesota Timberwolves,1610612750,MIN,made,16,"Towns, Karl-Anthony",1626157,0.142,68,12,17,27,0.63,13,20,0.65,4,7,0.571
